Code,Variety,Class,Trial,Collaborative,Location,Year,Yield,Test,Protein,Height,Lodging,Headingdate,Stripe
SWW10315,WA8397,SWW,OWEYT,OR,Moro_Station,2024,74.81037298,58.14899347,10.50723792,32.80123146,NA,NA,NA
SWW10325,LWWC21-0317,SWW,OWEYT,OR,Moro_Station,2024,84.83821588,60.94393614,9.890596953,33.84902191,NA,NA,NA
SWW10005,Rosalyn,SWW,OWEYT,OR,Moro_Station,2024,84.65940076,59.37743672,9.383661984,34.03967202,NA,NA,NA
CW40021,Cameo,Club,OWEYT,OR,Moro_Station,2024,78.53420716,57.56726394,11.20792108,33.51833448,NA,NA,NA
SWW10241,Mallory CL+ (ORI2190025 CL+),SWW,OWEYT,OR,Moro_Station,2024,81.05470058,59.4747128,10.54548207,33.3269022,NA,NA,NA
SWW10228,Sockeye CL+,SWW,OWEYT,OR,Moro_Station,2024,76.48402234,59.34333821,9.766998938,35.55641074,NA,NA,NA
SWW10274,Gale (OR2180377),SWW,OWEYT,OR,Moro_Station,2024,85.56226385,58.68307754,9.301827656,33.04302906,NA,NA,NA
SWW10313,WA8405,SWW,OWEYT,OR,Moro_Station,2024,81.89747373,58.60097214,10.03174091,33.04053821,NA,NA,NA
SWW10281,Nova AX (WA8346 AX),SWW,OWEYT,OR,Moro_Station,2024,71.27324196,58.0694316,10.38286795,33.98635556,NA,NA,NA
SWW10316,LWW20-2867,SWW,OWEYT,OR,Moro_Station,2024,87.98315058,59.71544725,9.316723691,30.85365848,NA,NA,NA
SWW10253,AP Exceed,SWW,OWEYT,OR,Moro_Station,2024,77.1913878,60.80844373,9.47225726,31.24065491,NA,NA,NA
SWW10319,LWWA22-D33,SWW,OWEYT,OR,Moro_Station,2024,73.11746643,57.20707807,10.20282161,28.13535735,NA,NA,NA
SWW10301,LWW20-2383,SWW,OWEYT,OR,Moro_Station,2024,77.72730199,59.99322914,10.09016361,32.09012044,NA,NA,NA
SWW10013,LCS Drive,SWW,OWEYT,OR,Moro_Station,2024,87.59276614,58.13320099,9.891418517,29.53348729,NA,NA,NA
SWW10299,OR2200083 CL+,SWW,OWEYT,OR,Moro_Station,2024,71.60078821,57.18809262,11.01731423,31.22673163,NA,NA,NA
SWW10317,WB1545,SWW,OWEYT,OR,Moro_Station,2024,76.56702273,61.27959372,10.78342531,32.77991129,NA,NA,NA
SWW10269,WB1621,SWW,OWEYT,OR,Moro_Station,2024,73.10974887,61.8045496,9.35129203,31.98110977,NA,NA,NA
SWW10035,TMC M-Press,SWW,OWEYT,OR,Moro_Station,2024,77.88768394,59.85064115,9.44878152,31.23908472,NA,NA,NA
SWW10312,WA8404,SWW,OWEYT,OR,Moro_Station,2024,73.66864146,58.09363099,10.1546027,32.72961889,NA,NA,NA
CW40003,ARS Castella,Club,OWEYT,OR,Moro_Station,2024,68.72684561,59.07466758,9.956680792,31.40741259,NA,NA,NA
CW40023,OR5180071,Club,OWEYT,OR,Moro_Station,2024,80.03148993,60.27125112,10.00612016,30.20541481,NA,NA,NA
SWW10322,LWWC21-0331,SWW,OWEYT,OR,Moro_Station,2024,79.94729108,60.77332828,9.921220657,32.95724093,NA,NA,NA
SWW10017,LCS Shine,SWW,OWEYT,OR,Moro_Station,2024,87.26433376,59.24585145,8.953177657,29.44200294,NA,NA,NA
SWW10311,WA8398,SWW,OWEYT,OR,Moro_Station,2024,71.39910365,57.24601498,10.9122927,31.59696974,NA,NA,NA
SWW10242,ORI2190027 CL+,SWW,OWEYT,OR,Moro_Station,2024,91.872806,61.4333938,9.664923306,33.46577089,NA,NA,NA
SWW10305,AP Olympia,SWW,OWEYT,OR,Moro_Station,2024,78.21251607,61.68495748,10.03055175,32.94657367,NA,NA,NA
SWW10001,Stephens,SWW,OWEYT,OR,Moro_Station,2024,65.89489236,58.47840831,10.8364938,31.9543221,NA,NA,NA
SWW10291,LCS Hydra AX,SWW,OWEYT,OR,Moro_Station,2024,65.17837124,60.63135714,10.30337987,30.53464457,NA,NA,NA
CW40029,OR5180072,Club,OWEYT,OR,Moro_Station,2024,73.03190749,60.02819745,11.094673,27.54486839,NA,NA,NA
SWW10173,Appleby CL+,SWW,OWEYT,OR,Moro_Station,2024,71.92266271,60.04120626,10.46550784,35.20784732,NA,NA,NA
SWW10251,VI Encore CL+ (UIL 17-7706 CL+),SWW,OWEYT,OR,Moro_Station,2024,76.94828521,60.41907287,10.20392157,32.84452279,NA,NA,NA
SWW10026,SY Assure,SWW,OWEYT,OR,Moro_Station,2024,82.89179907,60.82781853,9.906543374,31.17147754,NA,NA,NA
CW40004,ARS Crescent,Club,OWEYT,WA,Eureka,2024,92.54449757,61.71716356,10.93192615,33.92712953,NA,NA,NA
CW40025,Calypso (ARS09500-17CBW),Club,OWEYT,WA,Eureka,2024,92.81884024,63.91288535,11.08434224,32.21980261,NA,NA,NA
CW40021,Cameo,Club,OWEYT,WA,Eureka,2024,100.5439524,62.35935382,11.23005926,34.01485671,NA,NA,NA
CW40003,ARS Castella,Club,OWEYT,WA,Eureka,2024,103.6795577,63.04381028,10.27041048,33.16342159,NA,NA,NA
CW40007,Pritchett,Club,OWEYT,WA,Eureka,2024,89.88319767,62.65289671,10.85308835,35.30955656,NA,NA,NA
SWW10253,AP Exceed,SWW,OWEYT,WA,Eureka,2024,98.45233164,64.7005643,10.50471255,33.61182251,NA,NA,NA
SWW10223,AP Iliad,SWW,OWEYT,WA,Eureka,2024,96.39959909,63.12609776,10.96147558,32.66587257,NA,NA,NA
SWW10305,AP Olympia,SWW,OWEYT,WA,Eureka,2024,96.77535247,63.53809922,11.07959939,32.59861852,NA,NA,NA
SWW10028,SY Dayton,SWW,OWEYT,WA,Eureka,2024,99.36473259,62.4667067,10.59422542,31.93197206,NA,NA,NA
SWW10026,SY Assure,SWW,OWEYT,WA,Eureka,2024,100.2565006,64.00016652,11.15251793,32.78609919,NA,NA,NA
SWW10276,Devote,SWW,OWEYT,WA,Eureka,2024,88.15538599,63.0264439,11.26756117,33.25548294,NA,NA,NA
SWW10308,Jameson,SWW,OWEYT,WA,Eureka,2024,95.60980926,61.79273531,10.66275113,35.30202852,NA,NA,NA
SWW10279,Rollie,SWW,OWEYT,WA,Eureka,2024,98.4196856,62.96330772,10.03457871,34.81145704,NA,NA,NA
SWW10005,Rosalyn,SWW,OWEYT,WA,Eureka,2024,101.2481761,60.77335788,9.812009379,31.37952584,NA,NA,NA
SWW10001,Stephens,SWW,OWEYT,WA,Eureka,2024,86.82417656,61.80961349,11.12135717,28.72750987,NA,NA,NA
SWW10228,Sockeye CL+,SWW,OWEYT,WA,Eureka,2024,95.96003182,61.71653604,10.26282928,35.12949944,NA,NA,NA
SWW10019,LCS Blackjack,SWW,OWEYT,WA,Eureka,2024,109.2913471,60.70050977,10.23986825,31.24343042,NA,NA,NA
SWW10013,LCS Drive,SWW,OWEYT,WA,Eureka,2024,97.22329624,62.32211777,10.63393259,28.36947556,NA,NA,NA
SWW10014,LCS Hulk,SWW,OWEYT,WA,Eureka,2024,99.7134565,63.07434475,10.73351077,35.33915636,NA,NA,NA
SWW10232,LCS Jefe,SWW,OWEYT,WA,Eureka,2024,115.140239,62.62067417,9.604462202,31.55012721,NA,NA,NA
SWW10248,LCS Kamiak,SWW,OWEYT,WA,Eureka,2024,98.35961068,63.58083428,11.76040744,34.24309925,NA,NA,NA
SWW10017,LCS Shine,SWW,OWEYT,WA,Eureka,2024,104.4624275,63.06617483,9.841890494,26.2403975,NA,NA,NA
SWW10201,Nimbus,SWW,OWEYT,WA,Eureka,2024,103.72688,62.35497132,11.27031929,36.22668428,NA,NA,NA
SWW10008,Norwest Duet,SWW,OWEYT,WA,Eureka,2024,100.302159,61.77378958,10.8432554,38.82573038,NA,NA,NA
SWW10007,Norwest Tandem,SWW,OWEYT,WA,Eureka,2024,102.9437314,62.46401835,10.63920206,28.5441618,NA,NA,NA
SWW10277,GS Bounty,SWW,OWEYT,WA,Eureka,2024,96.31728479,61.59289253,11.04521757,37.65686278,NA,NA,NA
SWW10272,TMC M-Pire,SWW,OWEYT,WA,Eureka,2024,102.9468191,63.81726796,10.97993188,31.28214614,NA,NA,NA
SWW10035,TMC M-Press,SWW,OWEYT,WA,Eureka,2024,105.2950268,62.59882137,10.51170005,31.54005572,NA,NA,NA
CW40034,ARS14DH1011-19CBW,Club,OWEYT,WA,Eureka,2024,93.54898324,62.28823097,11.38595697,31.3542192,NA,NA,NA
CW40036,ARS15X1496-7-2CBW,Club,OWEYT,WA,Eureka,2024,99.81149878,62.20607,10.47400187,33.47003797,NA,NA,NA
CW40035,ARS16X0227-2-3CBW,Club,OWEYT,WA,Eureka,2024,86.36409824,64.01093924,11.71267564,36.66434881,NA,NA,NA
SWW10327,CPX66251,SWW,OWEYT,WA,Eureka,2024,98.00853536,62.82275754,10.91535433,37.10677696,NA,NA,NA
SWW10301,LWW20-2383,SWW,OWEYT,WA,Eureka,2024,93.85502208,63.36580079,11.08694083,32.0383696,NA,NA,NA
SWW10316,LWW20-2867,SWW,OWEYT,WA,Eureka,2024,104.6704173,62.2945344,9.598114574,31.09862089,NA,NA,NA
SWW10332,LWW21-1023,SWW,OWEYT,WA,Eureka,2024,99.10397312,62.6641,10.89177382,36.48569133,NA,NA,NA
SWW10321,LWW21-1834,SWW,OWEYT,WA,Eureka,2024,97.08050983,61.57649777,9.933706366,30.40498361,NA,NA,NA
SWW10330,LWW21-5381,SWW,OWEYT,WA,Eureka,2024,100.8154613,60.79155333,10.93282414,35.31607796,NA,NA,NA
SWW10317,WB1545,SWW,OWEYT,WA,Eureka,2024,97.96025675,64.49412288,11.36431055,32.6442137,NA,NA,NA
SWW10269,WB1621,SWW,OWEYT,WA,Eureka,2024,104.3146246,64.73042065,10.37691062,33.30320376,NA,NA,NA
SWW10271,WB1922,SWW,OWEYT,WA,Eureka,2024,102.5436392,63.1153018,11.5274415,37.29009777,NA,NA,NA
SWW10252,VI Gem (UIL 13-046145A),SWW,OWEYT,WA,Eureka,2024,91.1394355,62.83685682,10.13659388,31.8010295,NA,NA,NA
SWW10297,UIL 14-211120A,SWW,OWEYT,WA,Eureka,2024,95.65113277,61.53280677,10.75917919,33.5490075,NA,NA,NA
SWW10329,UIL 16-007057A,SWW,OWEYT,WA,Eureka,2024,95.56837771,61.71367612,11.24598004,33.88264572,NA,NA,NA
SWW10303,UIL 17-995133B,SWW,OWEYT,WA,Eureka,2024,96.30414115,62.99253239,10.32335464,33.52564783,NA,NA,NA
SWW10326,UIL 17-550099A,SWW,OWEYT,WA,Eureka,2024,90.90427706,61.11414741,11.22082873,33.93462508,NA,NA,NA
SWW10240,OR2170559,SWW,OWEYT,WA,Eureka,2024,93.14901367,63.78242926,11.50310978,32.59542413,NA,NA,NA
SWW10273,OR2180149,SWW,OWEYT,WA,Eureka,2024,100.65541,61.94163438,10.16400808,31.63081577,NA,NA,NA
SWW10323,OR2180350,SWW,OWEYT,WA,Eureka,2024,94.1998917,62.79368068,10.90951628,28.04307131,NA,NA,NA
SWW10274,Gale (OR2180377),SWW,OWEYT,WA,Eureka,2024,101.4351301,60.32551998,9.891598754,31.64054981,NA,NA,NA
CW40023,OR5180071,Club,OWEYT,WA,Eureka,2024,93.70308548,63.28766995,11.38093112,31.12653107,NA,NA,NA
CW40029,OR5180072,Club,OWEYT,WA,Eureka,2024,99.51498893,61.36515509,11.06777591,33.69630057,NA,NA,NA
CW40032,OR5190014,Club,OWEYT,WA,Eureka,2024,88.15214254,63.85974174,11.35818656,31.29071117,NA,NA,NA
SWW10285,WA8364,SWW,OWEYT,WA,Eureka,2024,95.14384976,63.4435162,10.9860576,31.77761022,NA,NA,NA
SWW10302,WA8394,SWW,OWEYT,WA,Eureka,2024,97.10465493,62.08581648,10.46421867,29.96528189,NA,NA,NA
SWW10315,WA8397,SWW,OWEYT,WA,Eureka,2024,93.31305122,61.05940534,10.90834348,35.12263171,NA,NA,NA
SWW10311,WA8398,SWW,OWEYT,WA,Eureka,2024,94.26985567,61.64354383,11.23546899,34.65910836,NA,NA,NA
SWW10312,WA8404,SWW,OWEYT,WA,Eureka,2024,96.44911395,61.424844,11.41946102,33.94153986,NA,NA,NA
SWW10313,WA8405,SWW,OWEYT,WA,Eureka,2024,96.805883,60.93004752,10.93483503,34.56211753,NA,NA,NA
SWW10328,WA8416,SWW,OWEYT,WA,Eureka,2024,98.36893072,63.24935781,10.64837874,38.47211049,NA,NA,NA
SWW10331,WA8417,SWW,OWEYT,WA,Eureka,2024,91.7629814,60.98780029,11.2750201,35.71061604,NA,NA,NA
SWW10253,AP Exceed,SWW,OWEYT,WA,Walla_Walla,2024,159.5505177,64.16666667,11.35955594,42.55641999,55,NA,NA
SWW10223,AP Iliad,SWW,OWEYT,WA,Walla_Walla,2024,165.7666981,63.1666667,11.88901772,39.45054235,1.666666667,NA,NA
SWW10305,AP Olympia,SWW,OWEYT,WA,Walla_Walla,2024,163.8389418,64.09999998,10.96762838,42.99182101,0,NA,NA
CW40004,ARS Crescent,Club,OWEYT,WA,Walla_Walla,2024,122.6058647,62.66666671,10.67063262,43.08211276,70,NA,NA
CW40037,ARS16X0127-3-4CAW,Club,OWEYT,WA,Walla_Walla,2024,142.8682954,61.84999999,11.23710593,42.00192714,35,NA,NA
CW40025,Calypso (ARS09500-17CBW),Club,OWEYT,WA,Walla_Walla,2024,164.9398789,64.33333329,11.33219123,41.3653185,6.666666667,NA,NA
CW40021,Cameo,Club,OWEYT,WA,Walla_Walla,2024,139.1787076,62.50000004,11.98507243,43.30083481,33.33333333,NA,NA
CW40003,ARS Castella,Club,OWEYT,WA,Walla_Walla,2024,102.8801639,63.63333333,11.60595088,42.58933187,61.66666667,NA,NA
SWW10327,CPX66251,SWW,OWEYT,WA,Walla_Walla,2024,157.5545969,62.66666666,11.44152322,45.6187363,43.33333333,NA,NA
SWW10277,GS Bounty,SWW,OWEYT,WA,Walla_Walla,2024,156.7537789,61.96666664,11.15236949,45.82227366,8.333333333,NA,NA
SWW10340,GSW22-21,SWW,OWEYT,WA,Walla_Walla,2024,179.9928803,62.73333331,11.17464796,43.41488944,0,NA,NA
SWW10225,Inspire,SWW,OWEYT,WA,Walla_Walla,2024,174.7073151,62.19999999,10.6115224,43.49099895,43.33333333,NA,NA
SWW10012,LCS Artdeco,SWW,OWEYT,WA,Walla_Walla,2024,161.636433,62.63333338,9.959912615,37.90786917,40,NA,NA
SWW10019,LCS Blackjack,SWW,OWEYT,WA,Walla_Walla,2024,179.0637276,62.96666663,11.04524116,42.04961267,0,NA,NA
SWW10013,LCS Drive,SWW,OWEYT,WA,Walla_Walla,2024,163.7907924,63.03333334,10.99094851,39.38365073,0,NA,NA
SWW10014,LCS Hulk,SWW,OWEYT,WA,Walla_Walla,2024,170.0541769,64.03333333,11.12941696,44.18210403,5,NA,NA
SWW10232,LCS Jefe,SWW,OWEYT,WA,Walla_Walla,2024,165.3079093,64.23333331,10.15877678,42.88679473,8.333333333,NA,NA
SWW10248,LCS Kamiak,SWW,OWEYT,WA,Walla_Walla,2024,159.1104758,64.29999999,11.63955611,39.77606308,43.33333333,NA,NA
SWW10017,LCS Shine,SWW,OWEYT,WA,Walla_Walla,2024,169.5502899,63.1333334,11.12215772,38.08809664,81.66666667,NA,NA
SWW10301,LWW20-2383,SWW,OWEYT,WA,Walla_Walla,2024,160.7153735,63.56666665,11.28100034,36.6867577,33.33333333,NA,NA
SWW10316,LWW20-2867,SWW,OWEYT,WA,Walla_Walla,2024,171.2778582,62.93333334,9.8779691,37.4781904,55,NA,NA
SWW10321,LWW21-1834,SWW,OWEYT,WA,Walla_Walla,2024,135.3661598,62.13333331,10.40067864,41.55826458,61.66666667,NA,NA
SWW10201,Nimbus,SWW,OWEYT,WA,Walla_Walla,2024,123.9144359,62.53333337,11.68497186,45.94499975,86.66666667,NA,NA
SWW10008,Norwest Duet,SWW,OWEYT,WA,Walla_Walla,2024,158.1753609,63.23333337,11.05251853,44.61921175,30,NA,NA
SWW10007,Norwest Tandem,SWW,OWEYT,WA,Walla_Walla,2024,183.5356998,63.23333329,11.10555326,40.148053,5,NA,NA
SWW10240,OR2170559,SWW,OWEYT,WA,Walla_Walla,2024,161.0718544,64.2666667,11.85446518,43.79899999,0,NA,NA
SWW10273,OR2180149,SWW,OWEYT,WA,Walla_Walla,2024,184.2717489,62.93333332,10.87519414,42.131608,6.666666667,NA,NA
SWW10323,OR2180350,SWW,OWEYT,WA,Walla_Walla,2024,173.5032734,62.36666666,10.9830735,40.65977513,5,NA,NA
SWW10274,Gale (OR2180377),SWW,OWEYT,WA,Walla_Walla,2024,151.3145804,62.23333331,10.72523073,39.96325399,31.66666667,NA,NA
CW40023,OR5180071,Club,OWEYT,WA,Walla_Walla,2024,162.3999056,63.46666666,11.08102859,43.67376773,0,NA,NA
CW40029,OR5180072,Club,OWEYT,WA,Walla_Walla,2024,178.3878447,62.94999995,10.92413509,43.95550195,2.5,NA,NA
CW40032,OR5190014,Club,OWEYT,WA,Walla_Walla,2024,159.5133194,63.86666668,10.99702995,45.56469348,0,NA,NA
SWW10049,Purl,SWW,OWEYT,WA,Walla_Walla,2024,161.3499578,63.96666668,11.09412979,41.63832003,33.33333333,NA,NA
SWW10005,Rosalyn,SWW,OWEYT,WA,Walla_Walla,2024,183.923179,62.90000004,10.5400745,43.18669466,0,NA,NA
SWW10341,Rydrych MZ,SWW,OWEYT,WA,Walla_Walla,2024,161.7710253,64.29999997,11.15688796,43.75247652,1,NA,NA
SWW10228,Sockeye CL+,SWW,OWEYT,WA,Walla_Walla,2024,152.3668505,61.63333331,10.36872429,43.94861097,25,NA,NA
SWW10001,Stephens,SWW,OWEYT,WA,Walla_Walla,2024,167.5201143,62.99999999,11.52572144,42.77946005,36.66666667,NA,NA
SWW10026,SY Assure,SWW,OWEYT,WA,Walla_Walla,2024,125.5039015,63.69999998,10.87782632,41.13583945,60,NA,NA
SWW10028,SY Dayton,SWW,OWEYT,WA,Walla_Walla,2024,144.4703617,63.43333337,10.97096008,44.07496899,55,NA,NA
SWW10035,TMC M-Press,SWW,OWEYT,WA,Walla_Walla,2024,170.1926762,63.80000005,10.57874752,43.37945242,1.666666667,NA,NA
SWW10252,VI Gem (UIL 13-046145A),SWW,OWEYT,WA,Walla_Walla,2024,172.9600799,63.73333337,10.70163227,42.98072917,1.666666667,NA,NA
SWW10326,UIL 17-550099A,SWW,OWEYT,WA,Walla_Walla,2024,162.1590498,62.56666672,11.39943267,43.27419607,0,NA,NA
SWW10303,UIL 17-995133B,SWW,OWEYT,WA,Walla_Walla,2024,169.7072414,64.8333333,10.92407565,41.7796548,6.666666667,NA,NA
SWW10315,WA8397,SWW,OWEYT,WA,Walla_Walla,2024,154.1165733,63.49999999,10.96999555,43.82893367,0,NA,NA
SWW10311,WA8398,SWW,OWEYT,WA,Walla_Walla,2024,169.264755,63.86666662,11.17030443,42.09692791,0,NA,NA
SWW10312,WA8404,SWW,OWEYT,WA,Walla_Walla,2024,161.4822283,62.96666664,11.25806711,41.02738195,20,NA,NA
SWW10313,WA8405,SWW,OWEYT,WA,Walla_Walla,2024,159.858948,63.29999999,11.01328487,42.056478,10,NA,NA
SWW10342,WA8418,SWW,OWEYT,WA,Walla_Walla,2024,149.8180884,63.80000001,11.51512374,42.17055055,11.66666667,NA,NA
SWW10343,WA8419,SWW,OWEYT,WA,Walla_Walla,2024,152.4301227,63.5,11.31980908,39.56819416,31.66666667,NA,NA
SWW10317,WB1545,SWW,OWEYT,WA,Walla_Walla,2024,164.3580445,64.83333335,11.37522576,43.40670511,0,NA,NA
SWW10269,WB1621,SWW,OWEYT,WA,Walla_Walla,2024,142.3995755,64.70000004,11.61839711,43.64654505,16.66666667,NA,NA
SWW10271,WB1922,SWW,OWEYT,WA,Walla_Walla,2024,153.1820391,63.63333333,11.16334373,43.9766093,13.33333333,NA,NA
CW40038,ARS16X0161-10-4CAW,Club,OWEYT,WA,Walla_Walla,2024,106.6506171,63.94999997,10.94817603,42.9832027,77.5,NA,NA
SWW10272,TMC M-Pire,SWW,OWEYT,WA,Walla_Walla,2024,180.9010502,64.69999999,10.8344747,35.34983164,0,NA,NA
SWW10019,LCS Blackjack,SWW,OWEYT,OR,Pendleton_CBARC,2024,115.5555272,57.9038974,9.683920935,38.98654862,NA,45439.64072,NA
SWW10324,OR3230026 AX,SWW,OWEYT,OR,Pendleton_CBARC,2024,108.8770558,59.5700421,9.720202504,39.00057475,NA,45433.05316,NA
SWW10227,Piranha CL+,SWW,OWEYT,OR,Pendleton_CBARC,2024,104.2989001,59.1860499,9.589378369,42.88079184,NA,45441.07055,NA
SWW10272,TMC M-Pire,SWW,OWEYT,OR,Pendleton_CBARC,2024,118.2708735,61.11632973,9.270937484,37.15703343,NA,45439.45955,NA
SWW10318,LCS Reaper AX,SWW,OWEYT,OR,Pendleton_CBARC,2024,105.9097156,62.66189244,9.878882721,39.80285188,NA,45430.00155,NA
SWW10248,LCS Kamiak,SWW,OWEYT,OR,Pendleton_CBARC,2024,113.4469002,61.40066267,10.43384382,39.60706715,NA,45433.12802,NA
SWW10201,Nimbus,SWW,OWEYT,OR,Pendleton_CBARC,2024,107.1034037,59.60195292,9.643600405,42.8703563,NA,45436.56237,NA
SWW10252,VI Gem (UIL 13-046145A),SWW,OWEYT,OR,Pendleton_CBARC,2024,109.5409744,59.19190909,10.15988698,40.97924934,NA,45439.74287,NA
SWW10321,LWW21-1834,SWW,OWEYT,OR,Pendleton_CBARC,2024,113.1750462,59.44717221,8.933404348,39.44593045,NA,45436.06642,NA
SWW10273,OR2180149,SWW,OWEYT,OR,Pendleton_CBARC,2024,121.9430605,58.02298292,9.844912822,41.50749846,NA,45437.81874,NA
SWW10323,OR2180350,SWW,OWEYT,OR,Pendleton_CBARC,2024,111.7166938,58.77974502,10.01000698,35.9047923,NA,45435.08826,NA
CW40025,Calypso (ARS09500-17CBW),Club,OWEYT,OR,Pendleton_CBARC,2024,106.0695442,60.44602713,10.34280889,41.58927066,NA,45440.40855,NA
SWW10223,AP Iliad,SWW,OWEYT,OR,Pendleton_CBARC,2024,117.0185518,59.58532307,9.745800716,40.03953904,NA,45438.01724,NA
SWW10271,WB1922,SWW,OWEYT,OR,Pendleton_CBARC,2024,93.3512886,58.77870956,10.9780364,43.3951253,NA,45445.33622,NA
SWW10240,OR2170559,SWW,OWEYT,OR,Pendleton_CBARC,2024,100.1045804,57.80542674,10.99401597,43.10607081,NA,45440.00665,NA
SWW10230,VI Voodoo CL+,SWW,OWEYT,OR,Pendleton_CBARC,2024,113.3085016,58.63224532,9.968042986,37.19754522,NA,45439.70042,NA
SWW10007,Norwest Tandem,SWW,OWEYT,OR,Pendleton_CBARC,2024,103.0604446,59.94526877,9.153237161,36.44852079,NA,45437.00203,NA
SWW10293,LCS Scorpion AX,SWW,OWEYT,OR,Pendleton_CBARC,2024,115.9212169,59.60802735,10.12262844,40.51603015,NA,45437.10329,NA
SWW10232,LCS Jefe,SWW,OWEYT,OR,Pendleton_CBARC,2024,119.0003886,59.4169108,9.687628438,39.74351633,NA,45439.64742,NA
CW40032,OR5190014,Club,OWEYT,OR,Pendleton_CBARC,2024,114.0907478,60.43500994,9.632968655,39.2302937,NA,45443.0286,NA
SWW10320,LWWC21-0119,SWW,OWEYT,OR,Pendleton_CBARC,2024,114.7558737,60.10032366,9.663976962,39.60850829,NA,45438.67802,NA
CW40004,ARS Crescent,Club,OWEYT,OR,Pendleton_CBARC,2024,92.24167121,58.18776208,9.819273806,42.65383937,NA,45446.29108,NA
SWW10315,WA8397,SWW,OWEYT,OR,Pendleton_CBARC,2024,102.5807395,57.48084412,9.090972515,39.84642556,NA,45442.28505,NA
SWW10325,LWWC21-0317,SWW,OWEYT,OR,Pendleton_CBARC,2024,108.1601624,60.14963878,9.957672785,40.86281181,NA,45439.04674,NA
SWW10005,Rosalyn,SWW,OWEYT,OR,Pendleton_CBARC,2024,111.0466421,57.93465492,9.871688867,40.50960966,NA,45441.81994,NA
CW40021,Cameo,Club,OWEYT,OR,Pendleton_CBARC,2024,100.2407984,56.41277399,12.01979953,40.71458911,NA,45444.1382,NA
SWW10241,Mallory CL+ (ORI2190025 CL+),SWW,OWEYT,OR,Pendleton_CBARC,2024,110.7281105,59.61173942,9.103787841,37.84462259,NA,45433.45826,NA
SWW10228,Sockeye CL+,SWW,OWEYT,OR,Pendleton_CBARC,2024,106.2294741,58.30636,9.466875596,43.15844762,NA,45439.95255,NA
SWW10274,Gale (OR2180377),SWW,OWEYT,OR,Pendleton_CBARC,2024,115.0302772,57.80874723,9.879158766,37.99796769,NA,45440.93704,NA
SWW10313,WA8405,SWW,OWEYT,OR,Pendleton_CBARC,2024,100.604065,55.78251296,10.65144021,41.49116684,NA,45443.22218,NA
SWW10281,Nova AX (WA8346 AX),SWW,OWEYT,OR,Pendleton_CBARC,2024,95.95720195,55.62131783,10.87323048,44.25132423,NA,45440.00383,NA
SWW10316,LWW20-2867,SWW,OWEYT,OR,Pendleton_CBARC,2024,113.6387663,58.64958503,9.225450841,39.33437202,NA,45438.00443,NA
SWW10253,AP Exceed,SWW,OWEYT,OR,Pendleton_CBARC,2024,124.4754649,61.37669593,9.791707276,40.15598468,NA,45433.2738,NA
SWW10319,LWWA22-D33,SWW,OWEYT,OR,Pendleton_CBARC,2024,115.6893257,55.77700966,9.97624039,35.09483127,NA,45434.98001,NA
SWW10301,LWW20-2383,SWW,OWEYT,OR,Pendleton_CBARC,2024,114.2183743,61.00799572,9.215129952,39.0888505,NA,45431.97207,NA
SWW10013,LCS Drive,SWW,OWEYT,OR,Pendleton_CBARC,2024,117.8743561,59.14490841,9.415005815,34.26134042,NA,45433.90842,NA
SWW10299,OR2200083 CL+,SWW,OWEYT,OR,Pendleton_CBARC,2024,111.7374797,58.93437893,9.871846469,39.64349223,NA,45436.29729,NA
SWW10317,WB1545,SWW,OWEYT,OR,Pendleton_CBARC,2024,110.1747619,61.72665388,10.40508754,39.4393544,NA,45437.6775,NA
SWW10269,WB1621,SWW,OWEYT,OR,Pendleton_CBARC,2024,116.1083386,62.16147851,9.462679621,39.89537252,NA,45437.31627,NA
SWW10035,TMC M-Press,SWW,OWEYT,OR,Pendleton_CBARC,2024,107.8618915,58.5079833,10.00568899,39.45894304,NA,45441.10322,NA
SWW10312,WA8404,SWW,OWEYT,OR,Pendleton_CBARC,2024,105.8674684,56.20028291,10.52943793,41.32776722,NA,45442.32129,NA
CW40003,ARS Castella,Club,OWEYT,OR,Pendleton_CBARC,2024,105.3344617,60.37607912,10.56552843,44.27708555,NA,45442.38859,NA
CW40023,OR5180071,Club,OWEYT,OR,Pendleton_CBARC,2024,114.8314155,59.36889599,10.5596208,38.8081604,NA,45444.44674,NA
SWW10322,LWWC21-0331,SWW,OWEYT,OR,Pendleton_CBARC,2024,109.2338788,59.22498125,10.60181188,41.60430117,NA,45440.67001,NA
SWW10017,LCS Shine,SWW,OWEYT,OR,Pendleton_CBARC,2024,127.8646907,59.84125362,9.244205268,36.09536982,NA,45435.87225,NA
SWW10311,WA8398,SWW,OWEYT,OR,Pendleton_CBARC,2024,109.4452016,56.69401556,10.43854621,41.48353912,NA,45440.65209,NA
SWW10242,ORI2190027 CL+,SWW,OWEYT,OR,Pendleton_CBARC,2024,118.9452087,61.56313084,10.07115596,40.39635672,NA,45435.36175,NA
SWW10305,AP Olympia,SWW,OWEYT,OR,Pendleton_CBARC,2024,100.5105326,60.10453317,10.10019342,40.59636603,NA,45440.25755,NA
SWW10001,Stephens,SWW,OWEYT,OR,Pendleton_CBARC,2024,99.30964045,57.7677856,10.63581425,40.23020116,NA,45439.35881,NA
SWW10291,LCS Hydra AX,SWW,OWEYT,OR,Pendleton_CBARC,2024,104.8407989,61.12680791,9.006809165,39.94861784,NA,45438.33342,NA
